"repetition","fold","min_mess","max_mess","mean_mess","median_mess","q10_mess","q90_mess","auroc_train","auroc_test","diff_perf"
6,5,-47.2961771884915,9.19540229885058,-15.9223379131967,-13.9376143887571,-38.7179923291346,1.26436781609196,0.887674883411059,0.674479166666667,0.213195716744393
7,1,-20.0381857891329,25.2747252747253,-1.03986748518594,-0.396699603331102,-12.7694353912712,6.48351648351649,0.904790782292298,0.808730158730159,0.0960606235621395
7,2,-1.03485838779957,47.8468899521531,15.2880079316268,12.4401913875598,1.14832535885167,31.7703349282297,0.907040704070407,0.694331983805668,0.212708720264739
7,3,-72.5689404934688,36.8932038834951,-3.75852524730297,0.970873786407766,-28.699564586357,25.3398058252427,0.851778093883357,0.833984375,0.0177937188833568
7,4,0,37.6811594202898,12.1492445266728,7.72946859903382,0,31.3043478260869,0.861308411214953,0.85,0.0113084112149533
7,5,-28.4616223928236,3.77358490566039,-12.3101524920325,-11.7043069711364,-25.5900349499435,-1.70403833789954,0.867861945316002,0.755555555555556,0.112306389760446
8,1,-20.0381857891329,25.2747252747253,-1.03986748518594,-0.396699603331102,-12.7694353912712,6.48351648351649,0.904790782292298,0.808730158730159,0.0960606235621395
8,2,-1.03485838779957,47.8468899521531,15.2880079316268,12.4401913875598,1.14832535885167,31.7703349282297,0.907040704070407,0.694331983805668,0.212708720264739
8,3,-72.5689404934688,36.8932038834951,-3.75852524730297,0.970873786407766,-28.699564586357,25.3398058252427,0.851778093883357,0.833984375,0.0177937188833568
8,4,0,37.6811594202898,12.1492445266728,7.72946859903382,0,31.3043478260869,0.861308411214953,0.85,0.0113084112149533
8,5,-28.4616223928236,3.77358490566039,-12.3101524920325,-11.7043069711364,-25.5900349499435,-1.70403833789954,0.867861945316002,0.755555555555556,0.112306389760446
9,1,-19.4140939360987,20.3208556149733,-0.964193870146668,-0.102610401025915,-12.6691790150436,6.41711229946524,0.907598714416896,0.824175824175824,0.0834228902410717
